Label,Len,Message
0,11,你吃不吃炸鸡
0,11,要水么
0,11,我在左边靠中间，就是碧桂园那标志正对着
0,13,你好！我是EMS快递员，你的快递文件帮你放在小麦公社了，请注意及时领取以免丢失，谢谢
0,13, 快递已到小麦公社！速来EMS处寻找！件多！使劲找-_-||
0,11,在上课吗？有人借你名义给我短信，方便的话给我打个电话。
0,13,你好，我把你的快递放在物业了
0,11,"转自 182 0897 7891：
您好！您已成功预订榆亚路榆林市场旁东海湾美食广场内琼菜王三亚店2楼（215）包厢，用餐时间：2018年2月20日中午12:30.订餐电话：0898～31522222  31888855
祝您用餐愉快！"
0,11,今汇了2.4万元到你招商银行卡，请查收
0,13,你好，你的快递放在小麦公社了啊！优速快递
0,13,您好，我是携程吴师傅，您9月8日的接火车订单我将如约为您服务。
0,13,您好，我是携程吴师傅，您9月8日的接火车订单我将如约为您服务。
0,13,您好，我是携程陈师傅，我已出发接您，请耐心等待。车牌尾号是918，车型是白色的大众途观。
0,13,您好，我是去哪儿/携程陈师傅。已接到您的订单，将如约为您服务，有问题请联系。
0,13,好的收到
0,11,吃早饭吗
0,11,怎么说啊
0,11,你待会儿准备回去吗
0,11,打吗
0,11,打吗
0,11,打吗
0,11,？
0,11,您的小米快递我帮你放到小麦公社了
0,11,"多 到家了吗
吃鸡不"
0,11,emmmm好的吧
0,11,你的包裹在小麦公社，邮政
0,13,【宅急送】您好，我是宅急送快递员王松，您的快件A001921714771即将由我送达，有问题请联系本人电话18930398841
0,11,你觉得我身材怎么样
0,11,真心话大冒险
0,11,"本来是_星宇的，后来换成了你
"
0,11,我不知道啊?他们要通讯录
0,11,噗没事没事其实我没啥事儿 就是掉了一把伞不记得放在哪里很生气想吐槽
0,11,ok
0,11,你们现在在哪呀 我们来找你们
0,11,来了吗
0,11,你好，顺丰快递的快递我给你放小麦公社
0,11,多多你好，我是潘一骋妈妈，我们还是想报你那个驾校培训，是不是直接联系教练就行了？麻烦你给我一下教练的联系方式，你报的多少钱？
0,11,好的，谢谢
0,11,雪碧是你给我的吗？
1,12,【中国联通】手机开具电子发票只需15秒，还可领取微信读书1000元畅销好书。打开微信-发现-小程序中搜索“联通微服务”，无需关注下载即可开票。点击：http://t.cn/RuqHkr8 快来体验吧！
1,12,【竞猜赢手机】中国联通给您送福利来啦！6月17日至7月18日登录中国联通手机营业厅，即可参加竞猜世界杯活动，46部vivo新款手机等您拿，详情见 u.10010.cn/qAbta
1,8,【上海联通】上优酷看世界杯！联通免流量！64场赛事直播不等待，免费领就戳http://t.cn/RBcZq8G 。
1,5,公益短信：6月26日是国际禁毒日。国家禁毒办提醒您：健康生活，绿色无毒。为了您和家人的健康幸福，请远离毒品，共同创造一个无毒的世界！
1,8,【上海联通】上优酷看世界杯！联通免流量！64场赛事直播不等待，免费领就戳http://t.cn/RBcZq8G 。
1,5,今天是联合国中小微企业日，让我们贯彻落实《中小企业促进法》，推动中小企业高质量发展，进一步营造关心支持中小企业发展的良好氛围。工业和信息化部
1,5,我为上海献一计：“迎进口博览会，书香文化进营业厅”活动已启动，欢迎市民进厅参与。上海市通信管理局、上海图书馆、上海电信、上海移动、上海联通
1,8,【上海联通】上优酷看世界杯！联通免流量！64场赛事直播不等待，免费领就戳http://t.cn/RBcZq8G 。
1,8,【上海联通】上优酷看世界杯！联通免流量！64场赛事直播不等待，免费领就戳http://t.cn/RBcZq8G 。
1,5,中国国际进口博览会于11月5日在沪开幕。海纳百川服务全球，追求卓越对标一流，开明睿智广纳精品，大气谦和文明有礼！市文明办、市商务委、市通管局
1,5,【泰安市旅游发展委员会】中华泰山、天下泰安 泰安旅游温馨提示：旅游咨询电话：12301，投诉电话：12345。
1,9,【安徽省旅发委】美好安徽，迎客天下！欢迎您来安徽旅游，获取安徽旅游资讯请关注微信公众号“皖游通”（ah123010).
1,5,国家承诺决不让一个学生因家庭经济困难而失学！了解政策请关注全国学生资助中心网站和“中国学生资助”微信公众号，有疑问请拨打高校资助热线010-66097980、66096590 教育部
1,8,"尊敬的用户，上海联通宽带优惠用，199元冰激凌套餐畅享全国语音流量无限用，加一元即送200M宽带；99元冰激凌畅享全国流量无限和全国语音300分钟，加一元即送100M宽带；大王卡加30元即送100M宽带；详询:亚新生活广场 营业厅，地址：长寿路401号1楼北大门  电话：021-61677564 。退订请回复0000营业时间10:00-22:00,冰激凌套餐免费送3A2A靓号，免费送副卡，共享主卡语音及无限流量。"
1,12,【上海联通】七夕到，你敢来，沃就送！iPhone X、Godiva巧克力券、哈根达斯券等除了大奖，我们没什么好谈的 u.10010.cn/qACgX
1,12,【腾讯活动】最高9个月QQ超级会员免费送！王上，登录联通手机营业厅APP活动页面充值 u.10010.cn/qACIH 即可免费领取！
1,5,穿好信息时代“防护衣”！电信和互联网用户网络安全知识竞答活动即日起开展，欢迎广大市民参加！详情请见“上海通信圈”微信公众号。市通信管理局
1,12,【中国联通】手厅APP祝您开学大吉，送上开学大礼包：流量、话费、金币任您挑选！限量领取，先到先得！活动详情［我的］-［互动参与］-［开学礼］点击进入 u.10010.cn/qAC3M
1,12,【免流攻略】腾讯王卡全网免流啦！QQ浏览器访问网页通通免流，更有惊喜福利待领取，体验请戳 http://qq.cn.hn/fZY
1,12,【老铁，快手送5元红包啦！ 】恭喜您获得5元现金礼包，8月8日至9月30日期间，点击 http://t.cn/RF5xZws 新注册快手马上领取！先到先得哦！本活动仅限新注册快手的腾讯王卡用户参与
1,13,京畿福地，乐享河北！揽壮美太行、望长城内外、赏塞外风雪、阅燕赵史诗、游多彩京畿。安全出行，文明旅游。详情请关注官方微信。河北省旅游委
1,4,感谢您一直以来对锤子科技的关注与支持。请您在百忙之中抽出几分钟宝贵时间来认真填写这份问卷。（http://s.t.tt/QQAAZg）回复TD退订
1,4,【锤子科技】您好，锤子科技诚邀您参与关于坚果R1手机使用反馈的用户调研，请点击https://www.wjx.cn/jq/27071650.aspx填写，感谢您的支持。回复TD退订。
1,12,【腾讯王卡】12个月腾讯视频VIP+QQ音乐绿钻+大王卡月租！购iPhone享千元礼包！快戳 http://t.cn/EvUpAWb 参与！
1,5,2018年9月17日-23日是国家网络安全宣传周。没有网络安全就没有国家安全，就没有经济社会的稳定运行，广大人民群众利益也难以得到保障。网络安全为人民，网络安全靠人民，积极参与推动网络安全发展，共筑网络安全防线。工业和信息化部
1,5,2019年央视3?15晚会开始征集线索！您可下载央视财经客户端，进入3?15专区投诉举报。诚信社会，由你我守护。中央广播电视总台。（下载链接：http://a0.news.ghwx.com.cn/server/get/client/4611817959826915328）
1,11,【国庆大放价 腾讯VIP免费领】凉生独播、如懿传宫斗、橙红年代等热播，免流观看腾讯所有视频仅20/月，会员始终多看8集，回数字1抢购送VIP
1,5,尊敬的用户：在这特别的日子里，联通祝您生日快乐！愿您每一天都温馨幸福！
1,12,【中国联通】尊敬的用户您好，9月通信账单已出，请登录中国联通手机营业厅APP查看 u.10010.cn/qACYC 通信消费一目了然，尽在掌握。 还有一份大礼送您，点击［我的］>［互动参与］>［新人百元礼包］即可免费领取500MB流量包和最高百元话费礼包。
1,5,公益短信：国家税务总局温馨提示：2018年10月1日起，个人所得税每月基本减除费用标准（起征点）由3500元提高至5000元，并实行新税率表。
1,9,【中国联通沃音乐旗舰店】尊敬的17621885829，网易爆款头戴式蓝牙耳机，限时直降30元！铁三角制造商，完美音质，惊艳颜值！立即抢：http://t.10155.com/2lu
1,9,【中国联通沃音乐旗舰店】尊敬的17621885829，网易爆款高保真Hifi耳机，限时直降80元！铁三角制造商，发烧音质，专为手机音乐而生。立即抢：http://t.10155.com/2lD
1,5,喜迎首届进口博览会，请您遵守消防法律法规，安全用火、用气、用电，共同维护城市消防安全。火灾隐患举报电话：96119。上海市消防局
1,9,【中国联通】您本月可领腾讯视频会员、爱奇艺会员、QQ音乐绿钻、优酷会员等，可领2个，最高价值40元！戳 http://t.10155.com/2tBE6VXGhYEl  开通领取。
1,5,公益短信：在习近平总书记给西藏自治区山南市隆子县玉麦乡牧民卓嘎、央宗姐妹回信一周年之际，中宣部授予她们“时代楷模”称号，宣传她们爱国守边的先进事迹。中宣部
1,9,【中国联通沃音乐旗舰店】尊敬的17621885829，小米生态链新品，智能尤克里里，一学就会！立即抢：http://t.10155.com/2zt
1,12,"【王卡2岁狂欢】
腾讯王卡2岁生日，火力全开，价值亿万豪礼统统免费抽！年费礼包、流量季卡、各种腾讯会员等好礼，全网瓜分！
搜索微信公众号“王卡助手”-回复“抽奖”领取！"
1,12,【上海联通充值返现啦】即日起—11.11日登录手厅亲密充，充100返100，嗨享72小时，快来参与 https://u.10010.cn/qAeFS 
1,5,【腾讯王卡】已为您的腾讯视频账号发放1个月（31天）腾讯视频VIP，剩余腾讯视频VIP将分月发放。点击 http://t.cn/R1d03GV 查询VIP发放情况。
1,12,"【王的手机】
震惊！王的双11专属福利 : iPhone最高直降2011元，vivo最高直降600元，成功购买再送1年月费 http://t.cn/Evk0JHP 。"
1,5,公益短信：1978年12月，十一届三中全会实现全党工作中心向经济建设的转移，实行改革开放。改革开放40年，一次次思想解放，一代代接力前行；我们勇于变革，勇于创新，永不僵化，永不停滞！18集电视纪录片《我们一起走过——致敬改革开放40周年》11月下旬诚意巨献，敬请关注。【中央广播电视总台央视财经频道】
1,5,今年是保密法颁布30周年，上海市国家保密局提醒您：保密无小事，保密就是保国家安全，保个人前途，保家庭幸福。举报电话：52585281。
1,11,【爱奇艺VIP特惠】你和我的倾城时光，赵丽颖金瀚甜蜜升级，免流量观看热门视频+VIP仅20元/月，唐砖好甜，王源热舞，随时看，回数字1抢购
1,12,【抢十年话费！】即日起至11月30日腾讯王卡用户点击 http://t.cn/ELitMOi 关注并观看“快手福利社”抽奖视频，抢十年话费！
1,12,腾讯王卡还能免流量看爱奇艺？QQ浏览器访问爱奇艺、优酷、百度搜索通通免流量，安排！请戳 http://qq.cn.hn/gyU 体验
1,12,【中国联通】尊敬的用户您好，11月通信账单已出，请登录中国联通手机营业厅APP查看，点击链接 u.10010.cn/qACYd 通信消费一目了然，尽在掌握。
1,5,【腾讯王卡】已为您的腾讯视频账号发放1个月（31天）腾讯视频VIP，剩余腾讯视频VIP将分月发放。点击 http://t.cn/R1d03GV 查询VIP发放情况。
1,12,【上海联通】iPhone新品3499起！即日起至12.12，每天10点、15点老用户限量秒，宽带1元/月起，千万礼券瓜分，登录手厅血拼 u.10010.cn/qAEtT 
1,12,【您有一台华为Mate 20 Pro手机待领取】，点击 http://t.cn/E4vJCaS 关注“快手福利社”，即可参与抽奖！
1,5,市民朋友新年好！本市外环线内禁止燃放烟花爆竹，举报电话：110、96119、12350。冬季火灾易发，请注意消防安全。市公安局、市应急管理局
1,12,【中国联通】交费、充值更多人选联通手机营业厅，安全快捷，充后即可领取交费充值发票，快来体验吧！u.10010.cn/khddls
1,5,【新春送好礼】上海联通给您送福利啦！存费送好礼，多档好礼供您选择，腾讯视频VIP会员、天猫超市券，数量有限，先到先得。赶紧点击 http://t.cn/EG8dur6 即刻参与吧
1,9,【ofo福利】关注“北京联通”官方微信，输入“ofo”即可抽取周卡等奖品，最多可免费骑行21天，数量有限，先到先得！活动截止日期4月30日。
1,13,【索尼中国】SEL2470GM等镜头优惠券已发到您会员账号，助您拍出高逼格静物照，更多技巧 wpmx.cn/Jlu0I
1,12,【哔哩活动】被2233选中的少年啊，会员购这里有一张9折的【漫展A】的门票票，和一张9折的【漫展B】的门票票，那么你要来一张9折的【漫展C】的门票么？看这里啦：http://b23.tv/fInQfm .
1,8,中国联通提供国际及港澳台漫游服务，数据漫游最低25元包天。您可发送KTGJMY至10010开通国际漫游功能，详情请访问u.10010.cn/qAAkx 或致电归属省10010客服办理。预祝旅途愉快！【中国联通】
1,12,"【淘特卖】尊敬的淘V6会员，您已获得购物返利权利，正式邀请您添加返利客服微信：wiss4114，每单都可以获得返利！验证码：7
 退定T"
1,20,【大麦网】根据您的订阅为您推荐：我爱安阳 2018世界旅游推广音乐节，详情请见http://m.damai.cn/proj.aspx?id=150975&source=10283&pstj=xd
1,5,5 月 12 日是防灾减灾日，今年主题是“行动起来， 减轻身边的灾害风险”，国家减灾委、应急管理部倡导：积极行动，人人参与，共筑安全家园。
1,5,温馨提示：截至05月13日24时，您当月累计使用流量558.2MB。其中：【国内流量】已使用558.2MB，剩余578.0MB。 点击进入 http://wap.10010.com 查询详情。
1,5,旅客您好：泰山高铁出站口公交旅游中心可乘坐公交专线车直达泰山天外村、红门及岱庙、方特、地下龙宫、太阳部落各景区。泰安公交
1,5,【泰安市旅游发展委员会】中华泰山、天下泰安 泰安旅游温馨提示：旅游咨询电话：12301，投诉电话：12345。请关注“泰安旅游资讯网”
1,5,保护“三电”设施，才能用好电、通好话、上好网、看好节目。坚决打击盗窃破坏“三电”设施违法犯罪行为（公安部治安管理局、北京市公安局内保局）
1,14,【锤子科技】尊敬的用户，您的订单（订单号 180515587156637 ）已通过顺丰速运发货，快递单号 620102103411，商品送达时，请您务必亲自签收并当场检查商品是否完整。查询更多信息及购买手机保修服务请访问：http://www.smartisan.com。
1,20,【滴滴出行】5元夏日专享券今日到期，请尽快使用。六月天，说变就变。打快车，享优惠！点https://dc.tt/171zC，夏日舒心出行！ 退订TD
1,8,尊敬的上海联通用户，上海联通新推出智慧沃家-全家享活动，2018年12月底前办理，每月41.66元享全国10G流量 300分钟通话及家用光纤100M宽带，还送高清TV基础服务哦，这么优惠您还不行动。详询祥科路 营业厅，地址祥科路58号1幢1层1-2 ，电话50393603 。退订回复0000 中国联通祥科路营业厅
1,12,尊敬的用户您好，5月通信账单已出，请登录中国联通手机营业厅APP查看，通信消费一目了然，尽在掌握。点击链接 u.10010.cn/qAAjx
1,11,【小沃学堂】尾号5829同学，美女老师教唱最热K歌金曲，告别跑调秒变KTV麦霸，戳 http://c.wostore.cn/oKJ1 免费试看，回T退订
1,9,【中国联通】温馨提示：您的六月福利已到账，点击： http://t.10155.com/1ls ，立即查收！
1,5,【10010温馨提醒】激情夏日，国球盛会！“乒乓在沃”第六届中国联通乒乓球挑战赛报名现已火热开启！只要登录联通“手机营业厅”-客户服务-乒乓在沃专区或点击  https://club.10010.com/portal/pingpong/smspp  即可报名参加民间高手巅峰对决，名额有限，额满即止。还在犹豫什么！火速点击报名吧！成功晋级分赛区海选的选手将参加上海市选拔赛，更有机会10月赴杭州参加全国总决赛，与国手亲密切磋互动，赶快行动吧！【我们不断努力，愿获得您的10分满意和推荐】
1,5,今年6月11日-17日是我国第二十八个全国节能宣传周，主题是“节能降耗 保卫蓝天”。人人参与节能减排，共建碧水蓝天。上海市节能宣传周组委会。
1,12,尊敬的用户您好，5月通信账单已出，请登录中国联通手机营业厅APP查看，通信消费一目了然，尽在掌握。点击链接 u.10010.cn/qAAjx
1,12,【中国联通】交费、充值更多人选联通手机营业厅，安全快捷，充后即可领取交费充值发票，快来体验吧！u.10010.cn/khddls
1,20,【股市资讯】股民交流大汇集，解密黑马内幕，每日公布牛股！目标一周3个涨.停！永不收费，加微信：13250528546验证码68 退订回T
1,9,【中国联通】温馨提示：您的六月福利已到账，点击： http://t.10155.com/1n6 ，立即查收！
1,16,【滴滴快车】什么？两张无门槛券，立减8元！任性的小滴就是这么nice~滴滴一下，马上出发吧~（滴滴爱上海） 退订TD
1,18,悄悄提醒一下，您的京享礼包即将过期，如此优惠怎能错过！点击立即领取使用 dc.jd.com/GnKjQQ  退订回复UN【京东】
1,14,【美团打车】赛龙舟，品粽子，家团圆，愿世间美好都伴你。1张9元立减券已入账，走起 http://dpurl.cn/n/NfD7O 回TD退订
1,20,【618狂欢节】尊敬的高级会员，您有三个618元封顶超级红包等待领取，复制此消息打开手机淘宝拆开使用￥kzvg0xC8SgT￥ 回T退订
1,5,我市发布空气重污染橙色预警：2018年3月26日0时至28日24时国Ⅰ国Ⅱ排放标准机动车、建筑垃圾、渣土、砂石运输车辆禁止上路行驶。请市民做好健康防护。
1,12,【送5元话费】感谢您对联通的支持，赠送您5元话费，登录中国联通手机营业厅客户端领取，详情请见-> u.10010.cn/qAAmG 数量有限，先到先得，转发无效。
1,15,【ICO研究社区】您的新项目验证信息：shocard.cc，社区负责人：0910，请注意查收您的早鸟25%额外奖励。
1,11,【百倍社区】百倍潜力项目进行中，Pre早鸟额外奖励25%，验证信息：shocard.cc，有疑问可联系社区负责人：tina19930910
1,11,百倍潜力项目进行中，Pre早鸟额*外奖*励25*%，验证信*息：shocard.cc，有疑问可联系负责人微：tina19930910
1,12,【送5元话费】感谢您对联通的支持，赠送您5元话费，登录中国联通手机营业厅客户端领取，详情请见->?u.10010.cn/qAAmG?数量有限，先到先得，转发无效。
1,11,【京东】华硕显示器已为您设置了惊爆专属价！自营显示器，正品保障。库存紧张，快戳我http://3.cn/cYNq8o
1,5,北京市委、市政府祝您新春愉快、阖家欢乐！请您自觉遵守禁放新规，不在五环路以内及其他禁放区燃放烟花爆竹。
1,5,"尊敬的会员,您的卡号是CA0500****6611。您2018年2月18日乘坐的北京-三亚航班(CA3455(ZH9155),Q舱),共累积1905公里,定级航段0.75个。当次里程已入账,账户余额5802公里。详询95583。欢喜抢年货，热闹过大年！知音商城喊您来抢购啦，赶快把年货囤起来！ http://t.cn/RQkIOLq[中国国航]"
1,5,“美丽三亚 浪漫天涯”欢迎您！文明旅游，你我同行！更多旅游信息请下载“三亚放心游”APP或登录旅游官网 www.sanyatour.com。咨询、投诉请拨打12301旅游服务热线，我们将24小时竭诚为您服务。三亚市旅游委
1,5,欢迎您来上海！根据《上海市烟花爆竹安全管理条例》，本市外环线内一律禁止燃放烟花爆竹，举报电话：110。祝您新春快乐！上海市公安局
1,13,【网易】UU开学送福利啦！送您3天免费加速，兑换码4k54heMr7T，3月14日前有效哦。更有超值季卡平均每月只需23元！回复TD退订
1,5,【携程网】出行提示：南京12月31日晴，-1-10度。打开携程APP首页“玩转当地”频道，吃喝玩乐一站直达。携程祝您旅行更幸福！
1,13,【携程网】恭喜您已获得升级为携程金牌贵宾的资格，点击升级：http://t.ctrip.cn/FbyxeMK
1,5,"尊敬的用户,您好!为满足您的流量使用需求，北京联通推出本地流量快餐日包，1GB省内流量仅需5元，您仅需回复短信“SNRB#2”即可完成1GB流量包订购。订购成功立即生效，当日有效。每天最多可订购10次。具体详询10010。【北京联通】"
1,12,【中国联通】微信、QQ、腾讯视频等腾讯应用流量19元包月，不用换号哦，点我办理 http://u.10010.cn/qAaU9
1,12,尊敬的顺丰速运会员！1月的寿星儿，祝你生日快乐！关注顺丰速运官方微信，点击菜单”我-会员福利“领取你的专属生日福利吧！【顺丰速运】
1,13,【街电】恭喜您获得新人福利：街电白银会员周卡，兑换码为4LVJ4GCK，请在应用商店下载街电app，点开头像前往“个人中心-会员中心”兑换。
1,12,【转运四方】25元专属礼券已入账！近日四方宾客众多，怠慢了小主，还望恕罪，现奉上攻略一份，万望满意>>t.cn/RKmgS4L
1,5,【中国联通】流量&语音红包大接力第二弹来了！红包不停，狂欢不止，最高得1GB全国流量或200分钟语音，点击http://u.10010.cn/qAADF
1,5,【东方航空】尊敬的旅客王子扬，您已收到（上海-北京航线）机票红包一张，请点击 http://m.ceair.com/pages/booking/index.html?p=PSQUSYVXX 购票或使用您的东方万里行账号登陆东方航空官网（ www.ceair.com ）查询详情。
1,5,宋倩倩(13520680637):您好，您可登陆手机银行—我的—信用卡—还款管理—自动还款设置，即可完成关联还款操作[招商银行]
1,12,【民生银行】您信用卡9091于8日15:49消费人民币19.80元。立即报名享全国3000+商户支付最高减100。详询回C29
1,12,【中国联通】联通老用户充值特惠！通过手机营业厅固定额度充值最高免费送15元电子券，活动时间12.11-12.25。点击 http://u.10010.cn/qAAei 马上充值领取！本活动仅限短信特邀用户参加，转发无效。
1,5,尊敬的客户，感谢您一直以来对联通公司的支持，您已成为我公司的忠诚客户，有效期至2018年11月30日，您的联通四星级客户资格，有效期至2018年06月30日。回复“CXXJFW”或点击 u.10010.cn/vipinfo 查询您可享受的特色服务。
1,14,【票牛网】赖声川·剧场史诗·《如梦之梦》开售啦 http://pnlk.me/JI5gMfV 快来抢票吧！下载票牛APP http://pnlk.me/hQmBUOI 手速更快
1,16,你的交易获得部分免单，最高200元，登录口碑APP http://p.tb.cn/6ZQo 查看免单金额（如领取请忽略）【支付宝】
1,15,【极客公园】「IF2018门票」您的升舱指南已发送至您的购票邮箱，您也可登陆http://gpk.im/1o87f 进行升舱，请您在 2017 年 12 月 31 日前完成操作。
1,9,【北京联通】假期7GB，双旦嗨翻天！即日起编辑JRB20回复本条短信，即可抢订20元7GB本地流量“双旦包”。12月24日0时生效，2018年1月1日24时失效（订购成功以收到10010提示短信为准）。每个号码仅可订购一次，限北京本地使用。12月24日0时前订购更有腾讯视频VIP会员周卡相送！先订先得，送完为止。详询10010。
1,12,【联通特权中心】联通用户注册成为滴滴司机并在12月31日前完成任一首单，可获100元话费。更多信息关注联通特权中心微信公众号，进入回复“滴滴”立即参加。
